timestamp,barcode_text,ocr_text,image_path,status
2026-03-12 10:08:16,BARCODE NOT FOUND,137442542,data\captures\2026-03-12\img_20260312_100816_BARCODENOTFOUND_137442542.jpg,ocr_only
2026-03-12 10:08:16,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100816_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:18,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100818_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:08:19,1374342642,1374342642,data\captures\2026-03-12\img_20260312_100819_1374342642_1374342642.jpg,barcode+ocr
2026-03-12 10:08:28,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100828_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:29,BARCODE NOT FOUND,137434726542,data\captures\2026-03-12\img_20260312_100829_BARCODENOTFOUND_137434726542.jpg,ocr_only
2026-03-12 10:08:29,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100829_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:30,BARCODE NOT FOUND,13743542642,data\captures\2026-03-12\img_20260312_100830_BARCODENOTFOUND_13743542642.jpg,ocr_only
2026-03-12 10:08:30,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100830_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:36,BARCODE NOT FOUND,15374342542,data\captures\2026-03-12\img_20260312_100836_BARCODENOTFOUND_15374342542.jpg,ocr_only
2026-03-12 10:08:37,JJD014600003097601936,1374342542,data\captures\2026-03-12\img_20260312_100837_JJD014600003097601936_1374342542.jpg,barcode+ocr
2026-03-12 10:08:42,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100842_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:43,JJD014600003097601936,1374342642,data\captures\2026-03-12\img_20260312_100843_JJD014600003097601936_1374342642.jpg,barcode+ocr
2026-03-12 10:08:44,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100844_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:08:49,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100849_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:08:50,JJD014600003097601936,13743425642,data\captures\2026-03-12\img_20260312_100850_JJD014600003097601936_13743425642.jpg,barcode+ocr
2026-03-12 10:08:51,JJD014600003097601936,137453426542,data\captures\2026-03-12\img_20260312_100851_JJD014600003097601936_137453426542.jpg,barcode+ocr
2026-03-12 10:08:52,JJD014600003097601936,13743426542,data\captures\2026-03-12\img_20260312_100852_JJD014600003097601936_13743426542.jpg,barcode+ocr
2026-03-12 10:08:53,BARCODE NOT FOUND,13743425642,data\captures\2026-03-12\img_20260312_100853_BARCODENOTFOUND_13743425642.jpg,ocr_only
2026-03-12 10:08:54,JJD014600003097601936,13743425642,data\captures\2026-03-12\img_20260312_100854_JJD014600003097601936_13743425642.jpg,barcode+ocr
2026-03-12 10:08:55,JJD014600003097601936,1374342642,data\captures\2026-03-12\img_20260312_100855_JJD014600003097601936_1374342642.jpg,barcode+ocr
2026-03-12 10:09:14,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100914_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:15,BARCODE NOT FOUND,13743425642,data\captures\2026-03-12\img_20260312_100915_BARCODENOTFOUND_13743425642.jpg,ocr_only
2026-03-12 10:09:16,1374342642,13743425642,data\captures\2026-03-12\img_20260312_100916_1374342642_13743425642.jpg,barcode+ocr
2026-03-12 10:09:16,1374342642,13743426542,data\captures\2026-03-12\img_20260312_100916_1374342642_13743426542.jpg,barcode+ocr
2026-03-12 10:09:18,1374342642,13745342642,data\captures\2026-03-12\img_20260312_100918_1374342642_13745342642.jpg,barcode+ocr
2026-03-12 10:09:19,1374342642,1374342542,data\captures\2026-03-12\img_20260312_100919_1374342642_1374342542.jpg,barcode+ocr
2026-03-12 10:09:20,1374342642,1374342642,data\captures\2026-03-12\img_20260312_100920_1374342642_1374342642.jpg,barcode+ocr
2026-03-12 10:09:20,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100920_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:21,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100921_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:21,1374342642,13743425642,data\captures\2026-03-12\img_20260312_100921_1374342642_13743425642.jpg,barcode+ocr
2026-03-12 10:09:22,1374342642,1374342542,data\captures\2026-03-12\img_20260312_100922_1374342642_1374342542.jpg,barcode+ocr
2026-03-12 10:09:22,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100922_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:23,BARCODE NOT FOUND,13743425642,data\captures\2026-03-12\img_20260312_100923_BARCODENOTFOUND_13743425642.jpg,ocr_only
2026-03-12 10:09:23,JJD014600003097601936,13743425642,data\captures\2026-03-12\img_20260312_100923_JJD014600003097601936_13743425642.jpg,barcode+ocr
2026-03-12 10:09:24,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100924_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:26,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100926_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:26,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100926_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:26,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100926_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:27,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100927_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:27,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100927_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:28,BARCODE NOT FOUND,13743425642,data\captures\2026-03-12\img_20260312_100928_BARCODENOTFOUND_13743425642.jpg,ocr_only
2026-03-12 10:09:29,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100929_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:29,BARCODE NOT FOUND,13743425642,data\captures\2026-03-12\img_20260312_100929_BARCODENOTFOUND_13743425642.jpg,ocr_only
2026-03-12 10:09:29,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100929_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:30,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100930_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:30,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100930_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:31,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100931_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:31,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100931_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:33,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100933_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:34,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100934_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:34,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100934_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:35,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100935_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:36,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100936_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:37,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100937_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:37,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100937_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:38,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100938_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:38,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100938_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:39,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100939_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:39,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100939_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:40,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100940_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:41,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100941_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:41,BARCODE NOT FOUND,1374342542,data\captures\2026-03-12\img_20260312_100941_BARCODENOTFOUND_1374342542.jpg,ocr_only
2026-03-12 10:09:42,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100942_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:43,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100943_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-12 10:09:50,BARCODE NOT FOUND,13743426542,data\captures\2026-03-12\img_20260312_100950_BARCODENOTFOUND_13743426542.jpg,ocr_only
2026-03-12 10:09:52,BARCODE NOT FOUND,1374342642,data\captures\2026-03-12\img_20260312_100952_BARCODENOTFOUND_1374342642.jpg,ocr_only
2026-03-17 09:23:30,BARCODE NOT FOUND,15743542542,data\captures\2026-03-17\img_20260317_092330_BARCODENOTFOUND_15743542542.jpg,ocr_only
2026-03-17 09:23:37,BARCODE NOT FOUND,13745426542,data\captures\2026-03-17\img_20260317_092337_BARCODENOTFOUND_13745426542.jpg,ocr_only
2026-03-17 09:23:39,BARCODE NOT FOUND,15743542542,data\captures\2026-03-17\img_20260317_092339_BARCODENOTFOUND_15743542542.jpg,ocr_only
2026-03-17 09:23:39,BARCODE NOT FOUND,1574542542,data\captures\2026-03-17\img_20260317_092339_BARCODENOTFOUND_1574542542.jpg,ocr_only
2026-03-17 09:23:40,BARCODE NOT FOUND,137435472542,data\captures\2026-03-17\img_20260317_092340_BARCODENOTFOUND_137435472542.jpg,ocr_only
2026-03-17 09:24:04,BARCODE NOT FOUND,137454265427,data\captures\2026-03-17\img_20260317_092404_BARCODENOTFOUND_137454265427.jpg,ocr_only
2026-03-17 09:24:07,BARCODE NOT FOUND,1574572645,data\captures\2026-03-17\img_20260317_092407_BARCODENOTFOUND_1574572645.jpg,ocr_only
2026-03-17 09:24:07,BARCODE NOT FOUND,13745542542,data\captures\2026-03-17\img_20260317_092407_BARCODENOTFOUND_13745542542.jpg,ocr_only
2026-03-17 09:24:27,BARCODE NOT FOUND,1574426542,data\captures\2026-03-17\img_20260317_092427_BARCODENOTFOUND_1574426542.jpg,ocr_only
2026-03-17 09:24:31,BARCODE NOT FOUND,157434242,data\captures\2026-03-17\img_20260317_092431_BARCODENOTFOUND_157434242.jpg,ocr_only
2026-03-17 09:24:43,BARCODE NOT FOUND,1574572542,data\captures\2026-03-17\img_20260317_092443_BARCODENOTFOUND_1574572542.jpg,ocr_only
2026-03-17 09:24:44,BARCODE NOT FOUND,157454725427,data\captures\2026-03-17\img_20260317_092444_BARCODENOTFOUND_157454725427.jpg,ocr_only
2026-03-17 09:24:44,BARCODE NOT FOUND,157435428642,data\captures\2026-03-17\img_20260317_092444_BARCODENOTFOUND_157435428642.jpg,ocr_only
2026-03-17 09:24:45,BARCODE NOT FOUND,15745425642,data\captures\2026-03-17\img_20260317_092445_BARCODENOTFOUND_15745425642.jpg,ocr_only
2026-03-17 09:24:46,BARCODE NOT FOUND,15744725642,data\captures\2026-03-17\img_20260317_092446_BARCODENOTFOUND_15744725642.jpg,ocr_only
2026-03-17 09:24:47,BARCODE NOT FOUND,1574342842,data\captures\2026-03-17\img_20260317_092447_BARCODENOTFOUND_1574342842.jpg,ocr_only
2026-03-17 09:28:04,1374342642,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_092804_1374342642_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:29:07,2LMX31135+27000000,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_092907_2LMX3113527000000_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:29:41,BARCODE NOT FOUND,100328981525,data\captures\2026-03-17\img_20260317_092941_BARCODENOTFOUND_100328981525.jpg,ocr_only
2026-03-17 09:29:52,0042981525,0043881525,data\captures\2026-03-17\img_20260317_092952_0042981525_0043881525.jpg,barcode+ocr
2026-03-17 09:29:58,2LGBWC1E7HU+48000001,4128315253,data\captures\2026-03-17\img_20260317_092958_2LGBWC1E7HU48000001_4128315253.jpg,barcode+ocr
2026-03-17 09:29:59,2LGBWC1E7HU+48000001,04128315253,data\captures\2026-03-17\img_20260317_092959_2LGBWC1E7HU48000001_04128315253.jpg,barcode+ocr
2026-03-17 09:30:03,2LGBWC1E7HU+48000001,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093003_2LGBWC1E7HU48000001_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:30:05,2LGBWC1E7HU+48000001,04331523,data\captures\2026-03-17\img_20260317_093005_2LGBWC1E7HU48000001_04331523.jpg,barcode+ocr
2026-03-17 09:30:08,2LGBWC1E7HU+48000001,643283153235,data\captures\2026-03-17\img_20260317_093008_2LGBWC1E7HU48000001_643283153235.jpg,barcode+ocr
2026-03-17 09:30:36,0042981525,100429818525,data\captures\2026-03-17\img_20260317_093036_0042981525_100429818525.jpg,barcode+ocr
2026-03-17 09:31:19,1149007930,1143900793,data\captures\2026-03-17\img_20260317_093119_1149007930_1143900793.jpg,barcode+ocr
2026-03-17 09:31:23,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093123_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:31:24,1149007930,114307935,data\captures\2026-03-17\img_20260317_093124_1149007930_114307935.jpg,barcode+ocr
2026-03-17 09:31:25,1149007930,1149301793,data\captures\2026-03-17\img_20260317_093125_1149007930_1149301793.jpg,barcode+ocr
2026-03-17 09:31:27,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093127_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:31:28,1149007930,1143031793,data\captures\2026-03-17\img_20260317_093128_1149007930_1143031793.jpg,barcode+ocr
2026-03-17 09:31:29,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093129_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:31:30,1149007930,1143031793,data\captures\2026-03-17\img_20260317_093130_1149007930_1143031793.jpg,barcode+ocr
2026-03-17 09:31:32,1149007930,1149301793,data\captures\2026-03-17\img_20260317_093132_1149007930_1149301793.jpg,barcode+ocr
2026-03-17 09:31:34,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093134_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:31:41,1149007930,1149007930,data\captures\2026-03-17\img_20260317_093141_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 09:31:44,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093144_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:32:00,1149007930,1149007930,data\captures\2026-03-17\img_20260317_093200_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 09:32:54,1149007930,11409007930,data\captures\2026-03-17\img_20260317_093254_1149007930_11409007930.jpg,barcode+ocr
2026-03-17 09:32:55,1149007930,1149007930,data\captures\2026-03-17\img_20260317_093255_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 09:38:07,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_093807_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:38:39,1149007930,11490079307,data\captures\2026-03-17\img_20260317_093839_1149007930_11490079307.jpg,barcode+ocr
2026-03-17 09:39:24,2LCH9500+33003000,1149300793,data\captures\2026-03-17\img_20260317_093924_2LCH950033003000_1149300793.jpg,barcode+ocr
2026-03-17 09:43:23,2LCH9500+33003000,11409007930,data\captures\2026-03-17\img_20260317_094323_2LCH950033003000_11409007930.jpg,barcode+ocr
2026-03-17 09:43:28,1149007930,411490007930,data\captures\2026-03-17\img_20260317_094328_1149007930_411490007930.jpg,barcode+ocr
2026-03-17 09:43:30,1149007930,1149007930,data\captures\2026-03-17\img_20260317_094330_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 09:44:22,1149007930,11490007930,data\captures\2026-03-17\img_20260317_094422_1149007930_11490007930.jpg,barcode+ocr
2026-03-17 09:44:27,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_094427_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:44:29,1149007930,711419007,data\captures\2026-03-17\img_20260317_094429_1149007930_711419007.jpg,barcode+ocr
2026-03-17 09:44:34,1149007930,114109007930,data\captures\2026-03-17\img_20260317_094434_1149007930_114109007930.jpg,barcode+ocr
2026-03-17 09:44:35,1149007930,11409007930,data\captures\2026-03-17\img_20260317_094435_1149007930_11409007930.jpg,barcode+ocr
2026-03-17 09:44:40,1149007930,11490070,data\captures\2026-03-17\img_20260317_094440_1149007930_11490070.jpg,barcode+ocr
2026-03-17 09:44:42,2LCH9500+33003000,1114090072,data\captures\2026-03-17\img_20260317_094442_2LCH950033003000_1114090072.jpg,barcode+ocr
2026-03-17 09:44:46,2LCH9500+33003000,1141090072,data\captures\2026-03-17\img_20260317_094446_2LCH950033003000_1141090072.jpg,barcode+ocr
2026-03-17 09:44:54,1149007930,11410900702,data\captures\2026-03-17\img_20260317_094454_1149007930_11410900702.jpg,barcode+ocr
2026-03-17 09:44:55,1149007930,1114190072,data\captures\2026-03-17\img_20260317_094454_1149007930_1114190072.jpg,barcode+ocr
2026-03-17 09:44:56,1149007930,11490007930,data\captures\2026-03-17\img_20260317_094456_1149007930_11490007930.jpg,barcode+ocr
2026-03-17 09:45:10,1149007930,11490007030,data\captures\2026-03-17\img_20260317_094510_1149007930_11490007030.jpg,barcode+ocr
2026-03-17 09:45:12,1149007930,11400070,data\captures\2026-03-17\img_20260317_094512_1149007930_11400070.jpg,barcode+ocr
2026-03-17 09:45:13,1149007930,1149007020,data\captures\2026-03-17\img_20260317_094513_1149007930_1149007020.jpg,barcode+ocr
2026-03-17 09:45:16,1149007930,114900792,data\captures\2026-03-17\img_20260317_094516_1149007930_114900792.jpg,barcode+ocr
2026-03-17 09:45:19,1149007930,1149007030,data\captures\2026-03-17\img_20260317_094518_1149007930_1149007030.jpg,barcode+ocr
2026-03-17 09:45:20,1149007930,11490007030,data\captures\2026-03-17\img_20260317_094520_1149007930_11490007030.jpg,barcode+ocr
2026-03-17 09:45:23,1149007930,114900702,data\captures\2026-03-17\img_20260317_094523_1149007930_114900702.jpg,barcode+ocr
2026-03-17 09:45:24,1149007930,1149007020,data\captures\2026-03-17\img_20260317_094524_1149007930_1149007020.jpg,barcode+ocr
2026-03-17 09:45:25,1149007930,114900702,data\captures\2026-03-17\img_20260317_094525_1149007930_114900702.jpg,barcode+ocr
2026-03-17 09:45:27,1149007930,11409007920,data\captures\2026-03-17\img_20260317_094527_1149007930_11409007920.jpg,barcode+ocr
2026-03-17 09:45:28,1149007930,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_094528_1149007930_OCRNOTFOUND.jpg,barcode_only
2026-03-17 09:45:32,1149007930,114900070930,data\captures\2026-03-17\img_20260317_094532_1149007930_114900070930.jpg,barcode+ocr
2026-03-17 09:45:34,1149007930,1149007930,data\captures\2026-03-17\img_20260317_094534_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 11:31:15,2LCH9500+33003000,OCR NOT FOUND,data\captures\2026-03-17\img_20260317_113115_2LCH950033003000_OCRNOTFOUND.jpg,barcode_only
2026-03-17 11:31:18,2LCH9500+33003000,1149,data\captures\2026-03-17\img_20260317_113118_2LCH950033003000_1149.jpg,barcode+ocr
2026-03-17 11:31:19,2LCH9500+33003000,114750,data\captures\2026-03-17\img_20260317_113119_2LCH950033003000_114750.jpg,barcode+ocr
2026-03-17 11:31:20,2LCH9500+33003000,11497,data\captures\2026-03-17\img_20260317_113120_2LCH950033003000_11497.jpg,barcode+ocr
2026-03-17 11:31:20,BARCODE NOT FOUND,11930,data\captures\2026-03-17\img_20260317_113120_BARCODENOTFOUND_11930.jpg,ocr_only
2026-03-17 11:31:21,2LCH9500+33003000,11457950,data\captures\2026-03-17\img_20260317_113121_2LCH950033003000_11457950.jpg,barcode+ocr
2026-03-17 11:31:25,BARCODE NOT FOUND,11400535,data\captures\2026-03-17\img_20260317_113125_BARCODENOTFOUND_11400535.jpg,ocr_only
2026-03-17 11:31:26,2LCH9500+33003000,1140,data\captures\2026-03-17\img_20260317_113126_2LCH950033003000_1140.jpg,barcode+ocr
2026-03-17 11:31:26,2LCH9500+33003000,110,data\captures\2026-03-17\img_20260317_113126_2LCH950033003000_110.jpg,barcode+ocr
2026-03-17 11:31:27,2LCH9500+33003000,11450,data\captures\2026-03-17\img_20260317_113127_2LCH950033003000_11450.jpg,barcode+ocr
2026-03-17 11:31:27,BARCODE NOT FOUND,1149059,data\captures\2026-03-17\img_20260317_113127_BARCODENOTFOUND_1149059.jpg,ocr_only
2026-03-17 11:31:32,BARCODE NOT FOUND,114900790,data\captures\2026-03-17\img_20260317_113132_BARCODENOTFOUND_114900790.jpg,ocr_only
2026-03-17 11:31:37,2LCH9500+33003000,114900798350,data\captures\2026-03-17\img_20260317_113137_2LCH950033003000_114900798350.jpg,barcode+ocr
2026-03-17 11:31:37,2LCH9500+33003000,11459007930,data\captures\2026-03-17\img_20260317_113137_2LCH950033003000_11459007930.jpg,barcode+ocr
2026-03-17 11:32:04,BARCODE NOT FOUND,140730,data\captures\2026-03-17\img_20260317_113204_BARCODENOTFOUND_140730.jpg,ocr_only
2026-03-17 11:32:05,BARCODE NOT FOUND,114007,data\captures\2026-03-17\img_20260317_113205_BARCODENOTFOUND_114007.jpg,ocr_only
2026-03-17 11:32:09,2LCH9500+33003000,11400,data\captures\2026-03-17\img_20260317_113209_2LCH950033003000_11400.jpg,barcode+ocr
2026-03-17 11:32:10,BARCODE NOT FOUND,11459005,data\captures\2026-03-17\img_20260317_113210_BARCODENOTFOUND_11459005.jpg,ocr_only
2026-03-17 11:32:11,BARCODE NOT FOUND,11490009,data\captures\2026-03-17\img_20260317_113211_BARCODENOTFOUND_11490009.jpg,ocr_only
2026-03-17 11:32:12,2LCH9500+33003000,11401550,data\captures\2026-03-17\img_20260317_113212_2LCH950033003000_11401550.jpg,barcode+ocr
2026-03-17 11:32:12,BARCODE NOT FOUND,114005350,data\captures\2026-03-17\img_20260317_113212_BARCODENOTFOUND_114005350.jpg,ocr_only
2026-03-17 11:32:13,BARCODE NOT FOUND,11401,data\captures\2026-03-17\img_20260317_113213_BARCODENOTFOUND_11401.jpg,ocr_only
2026-03-17 11:32:13,2LCH9500+33003000,1146913,data\captures\2026-03-17\img_20260317_113213_2LCH950033003000_1146913.jpg,barcode+ocr
2026-03-17 11:32:17,BARCODE NOT FOUND,1145090,data\captures\2026-03-17\img_20260317_113217_BARCODENOTFOUND_1145090.jpg,ocr_only
2026-03-17 11:32:18,BARCODE NOT FOUND,114900,data\captures\2026-03-17\img_20260317_113218_BARCODENOTFOUND_114900.jpg,ocr_only
2026-03-17 11:32:18,BARCODE NOT FOUND,1140798,data\captures\2026-03-17\img_20260317_113218_BARCODENOTFOUND_1140798.jpg,ocr_only
2026-03-17 11:33:16,1149007930,11409007930,data\captures\2026-03-17\img_20260317_113316_1149007930_11409007930.jpg,barcode+ocr
2026-03-17 11:33:21,1149007930,114900793,data\captures\2026-03-17\img_20260317_113321_1149007930_114900793.jpg,barcode+ocr
2026-03-17 11:33:35,1149007930,1149007930,data\captures\2026-03-17\img_20260317_113335_1149007930_1149007930.jpg,barcode+ocr
2026-03-17 11:51:01,BARCODE NOT FOUND,1574542582,data\captures\2026-03-17\img_20260317_115101_BARCODENOTFOUND_1574542582.jpg,ocr_only
2026-03-17 11:51:26,2LCH9500+33003000,81149007930,data\captures\2026-03-17\img_20260317_115126_2LCH950033003000_81149007930.jpg,barcode+ocr
2026-03-17 11:51:48,2LCH950&+33313000,1149007930,data\captures\2026-03-17\img_20260317_115148_2LCH95033313000_1149007930.jpg,barcode+ocr
2026-03-17 11:52:07,2LCH9500+33003000,8114319007930,data\captures\2026-03-17\img_20260317_115207_2LCH950033003000_8114319007930.jpg,barcode+ocr
2026-03-17 11:52:11,2LCH9500+33003000,11490079030,data\captures\2026-03-17\img_20260317_115211_2LCH950033003000_11490079030.jpg,barcode+ocr
